student_id,department,year_of_study,cgpa,skill_count,skills,internship_months,projects,certifications,workshops,placed,skill_diversity,total_experience,cgpa_normalized,certification_score,skill_cgpa_ratio,exp_skill_ratio,department_encoded
STU0673,Civil,4,9.73,6,"['HTML', 'Deep Learning', 'Solidity', 'Java', 'MongoDB', 'FastAPI']",5,0,1,0,1,6,5,0.9730000000000001,2,0.5591798695246971,0.7142857142857143,0
STU0674,Civil,4,6.46,4,"['GCP', 'MySQL', 'Postman', 'Azure']",5,5,1,0,1,4,15,0.646,2,0.5361930294906166,3.0,0
STU0675,Computer Science,4,8.46,5,"['Java', 'Jira', 'Unity', 'Linux', 'HTML']",6,5,0,2,1,5,16,0.8460000000000001,2,0.5285412262156448,2.6666666666666665,1
STU0676,Information Science,4,6.68,7,"['Tableau', 'Swift', 'Selenium', 'Linux', 'Jira', 'Django', 'Spark']",7,2,1,1,0,7,11,0.6679999999999999,3,0.9114583333333334,1.375,4
STU0677,Electrical,4,7.25,5,"['Spark', 'MongoDB', 'TypeScript', 'Kafka', 'Deep Learning']",4,4,2,7,1,5,12,0.725,11,0.6060606060606061,2.0,2
STU0678,Electrical,4,9.17,3,"['CSS', 'Flutter', 'HTML']",2,4,3,7,1,3,10,0.917,13,0.2949852507374631,2.5,2
STU0679,Civil,4,5.81,11,"['Spark', 'AWS', 'Azure', 'Node.js', 'TypeScript', 'C++', 'Power BI', 'Kubernetes', 'MySQL', 'Kafka', 'Kotlin']",0,0,0,3,0,11,0,0.581,3,1.6152716593245229,0.0,0
STU0680,Computer Science,3,9.24,9,"['Figma', 'Spark', 'FastAPI', 'JavaScript', 'Linux', 'SQL', 'TypeScript', 'AWS', 'Kafka']",1,4,3,8,1,9,9,0.924,14,0.87890625,0.9,1
STU0681,Computer Science,4,6.83,11,"['Power BI', 'Solidity', 'Tableau', 'Kubernetes', 'Kafka', 'Django', 'CSS', 'HTML', 'Unity', 'Embedded C', 'TypeScript']",2,2,1,0,1,11,6,0.683,2,1.40485312899106,0.5,1
STU0682,Information Science,4,9.22,11,"['Azure', 'Swift', 'Kafka', 'GCP', 'Postman', 'Unity', 'FastAPI', 'Java', 'AWS', 'Docker', 'Flutter']",7,4,4,5,1,11,15,0.922,13,1.0763209393346378,1.25,4
STU0683,Electrical,4,9.47,11,"['SQL', 'Linux', 'HTML', 'Postman', 'Deep Learning', 'Kafka', 'Swift', 'CSS', 'Azure', 'FastAPI', 'Power BI']",1,4,4,1,1,11,9,0.9470000000000001,9,1.0506208213944603,0.75,2
STU0684,Electrical,3,5.73,10,"['React', 'SQL', 'Postman', 'TypeScript', 'Solidity', 'Unity', 'Java', 'Kotlin', 'GCP', 'Power BI']",7,0,2,2,0,10,7,0.5730000000000001,6,1.4858841010401187,0.6363636363636364,2
STU0685,Computer Science,4,7.05,7,"['Figma', 'Embedded C', 'GCP', 'HTML', 'Python', 'Kotlin', 'Django']",5,1,0,4,1,7,7,0.705,4,0.8695652173913043,0.875,1
STU0686,Mechanical,4,8.19,6,"['NLP', 'Kubernetes', 'Embedded C', 'Postman', 'HTML', 'Spark']",2,5,1,4,1,6,12,0.819,6,0.6528835690968444,1.7142857142857142,5
STU0687,Mechanical,4,6.73,11,"['Docker', 'Tableau', 'Kubernetes', 'Machine Learning', 'Embedded C', 'Python', 'Figma', 'NLP', 'Azure', 'Spark', 'Solidity']",2,0,0,6,1,11,2,0.673,6,1.4230271668822767,0.16666666666666666,5
STU0688,Civil,4,7.04,10,"['Django', 'Jira', 'C++', 'Deep Learning', 'Spark', 'Kafka', 'Unity', 'Postman', 'Flutter', 'MongoDB']",5,5,0,0,1,10,15,0.704,0,1.2437810945273633,1.3636363636363635,0
STU0689,Mechanical,4,7.9,11,"['Node.js', 'Kafka', 'Docker', 'Azure', 'JavaScript', 'Power BI', 'React', 'Kubernetes', 'Tableau', 'Machine Learning', 'MySQL']",3,2,4,4,1,11,7,0.79,12,1.2359550561797752,0.5833333333333334,5
STU0690,Information Science,4,6.33,4,"['Kubernetes', 'Jira', 'Figma', 'Swift']",4,0,3,0,0,4,4,0.633,6,0.5457025920873124,0.8,4
STU0691,Civil,3,6.71,6,"['Swift', 'Node.js', 'Linux', 'Django', 'Machine Learning', 'MongoDB']",6,1,2,6,0,6,8,0.671,10,0.7782101167315175,1.1428571428571428,0
STU0692,Electrical,4,8.7,5,"['React', 'Kotlin', 'CSS', 'Figma', 'Swift']",2,1,2,0,1,5,4,0.8699999999999999,4,0.5154639175257733,0.6666666666666666,2
STU0693,Electronics,4,6.53,7,"['Linux', 'Azure', 'Kotlin', 'Postman', 'React', 'Solidity', 'FastAPI']",5,0,0,4,1,7,5,0.653,4,0.9296148738379814,0.625,3
STU0694,Computer Science,4,8.12,4,"['Git', 'NLP', 'Tableau', 'Python']",7,4,1,7,1,4,15,0.8119999999999999,9,0.4385964912280702,3.0,1
STU0695,Information Science,4,7.17,3,"['SQL', 'MySQL', 'Git']",7,5,4,7,0,3,17,0.717,15,0.36719706242350064,4.25,4
STU0696,Civil,4,7.48,6,"['Spark', 'Machine Learning', 'Java', 'AWS', 'NLP', 'Power BI']",4,0,2,6,1,6,4,0.748,10,0.7075471698113207,0.5714285714285714,0
STU0697,Computer Science,3,8.04,10,"['Power BI', 'Java', 'MongoDB', 'Figma', 'Unity', 'CSS', 'Tableau', 'Kafka', 'Linux', 'Jira']",6,4,4,8,1,10,14,0.8039999999999999,16,1.106194690265487,1.2727272727272727,1
STU0698,Electrical,4,5.18,5,"['CSS', 'Git', 'SQL', 'Unity', 'NLP']",2,3,3,6,0,5,8,0.518,12,0.8090614886731392,1.3333333333333333,2
STU0699,Electrical,4,8.65,7,"['Spark', 'Jira', 'Solidity', 'Unity', 'Azure', 'Node.js', 'Deep Learning']",7,2,2,7,1,7,11,0.865,11,0.7253886010362695,1.375,2
STU0700,Civil,4,5.55,7,"['Tableau', 'Swift', 'JavaScript', 'TypeScript', 'C++', 'Embedded C', 'Figma']",6,3,4,4,1,7,12,0.5549999999999999,12,1.0687022900763359,1.5,0
STU0701,Electronics,4,9.32,8,"['SQL', 'Deep Learning', 'C++', 'Kafka', 'CSS', 'Unity', 'Spark', 'Git']",7,1,2,5,1,8,9,0.932,9,0.7751937984496123,1.0,3
STU0702,Information Science,4,5.35,5,"['Python', 'Figma', 'FastAPI', 'AWS', 'Selenium']",2,2,1,0,1,5,6,0.5349999999999999,2,0.7874015748031497,1.0,4
STU0703,Electronics,4,9.65,5,"['TypeScript', 'Figma', 'Linux', 'JavaScript', 'Swift']",6,2,0,8,1,5,10,0.9650000000000001,8,0.4694835680751174,1.6666666666666667,3
STU0704,Information Science,4,9.46,8,"['AWS', 'Java', 'Selenium', 'FastAPI', 'NLP', 'Node.js', 'Docker', 'Jira']",7,5,1,7,1,8,17,0.9460000000000001,9,0.7648183556405354,1.8888888888888888,4
STU0705,Mechanical,3,9.04,5,"['SQL', 'JavaScript', 'Java', 'Git', 'Embedded C']",0,4,4,4,1,5,8,0.9039999999999999,12,0.4980079681274901,1.3333333333333333,5
STU0706,Civil,4,8.51,11,"['NLP', 'Unity', 'Embedded C', 'Power BI', 'CSS', 'Git', 'Node.js', 'Docker', 'Spark', 'Django', 'C++']",0,4,2,6,1,11,8,0.851,10,1.156677181913775,0.6666666666666666,0
STU0707,Information Science,4,5.99,10,"['Node.js', 'Machine Learning', 'CSS', 'Python', 'Docker', 'Kafka', 'Postman', 'Solidity', 'JavaScript', 'Unity']",6,1,3,3,0,10,8,0.599,9,1.4306151645207439,0.7272727272727273,4
STU0708,Civil,4,8.99,11,"['Power BI', 'Kafka', 'Figma', 'Python', 'AWS', 'Kubernetes', 'Tableau', 'JavaScript', 'React', 'TypeScript', 'C++']",6,2,1,6,1,11,10,0.899,8,1.1011011011011012,0.8333333333333334,0
STU0709,Computer Science,3,9.49,6,"['Kotlin', 'NLP', 'Spark', 'Jira', 'MongoDB', 'Figma']",1,5,2,2,1,6,11,0.9490000000000001,6,0.5719733079122974,1.5714285714285714,1
STU0710,Mechanical,4,6.54,10,"['Postman', 'Swift', 'Azure', 'Flutter', 'JavaScript', 'Embedded C', 'Kafka', 'CSS', 'Jira', 'Java']",1,3,2,2,0,10,7,0.654,6,1.3262599469496021,0.6363636363636364,5
STU0711,Civil,3,8.57,11,"['Linux', 'Python', 'Docker', 'SQL', 'Solidity', 'Unity', 'MongoDB', 'Azure', 'Figma', 'Git', 'Swift']",6,5,2,3,1,11,16,0.857,7,1.1494252873563218,1.3333333333333333,0
STU0712,Mechanical,4,8.35,8,"['CSS', 'Selenium', 'TypeScript', 'Machine Learning', 'Linux', 'Java', 'NLP', 'HTML']",5,1,3,1,1,8,7,0.835,7,0.8556149732620321,0.7777777777777778,5
STU0713,Computer Science,4,8.92,6,"['Linux', 'Deep Learning', 'GCP', 'MySQL', 'AWS', 'Flutter']",3,2,3,8,1,6,7,0.892,14,0.6048387096774194,1.0,1
STU0714,Computer Science,3,5.07,4,"['AWS', 'Kafka', 'Tableau', 'JavaScript']",0,2,3,4,1,4,4,0.507,10,0.6589785831960461,0.8,1
STU0715,Information Science,3,5.86,5,"['GCP', 'SQL', 'Machine Learning', 'HTML', 'AWS']",2,2,4,9,0,5,6,0.5860000000000001,17,0.7288629737609329,1.0,4
STU0716,Civil,3,9.28,11,"['TypeScript', 'MongoDB', 'MySQL', 'Java', 'FastAPI', 'CSS', 'Azure', 'Docker', 'Deep Learning', 'Flutter', 'Kafka']",0,2,1,4,1,11,4,0.9279999999999999,6,1.0700389105058365,0.3333333333333333,0
STU0717,Civil,3,5.65,10,"['Kafka', 'HTML', 'Swift', 'SQL', 'Tableau', 'CSS', 'MySQL', 'Java', 'Unity', 'Azure']",6,3,3,2,0,10,12,0.5650000000000001,8,1.5037593984962405,1.0909090909090908,0
STU0718,Civil,4,5.25,10,"['Selenium', 'Postman', 'React', 'Kafka', 'Tableau', 'CSS', 'Azure', 'MySQL', 'FastAPI', 'SQL']",4,3,1,0,0,10,10,0.525,2,1.6,0.9090909090909091,0
STU0719,Civil,4,9.36,9,"['Tableau', 'Solidity', 'Node.js', 'React', 'Kubernetes', 'Deep Learning', 'JavaScript', 'NLP', 'MySQL']",5,5,1,0,1,9,15,0.9359999999999999,2,0.8687258687258688,1.5,0
STU0720,Information Science,4,6.86,6,"['Kotlin', 'AWS', 'Machine Learning', 'FastAPI', 'Swift', 'CSS']",5,2,2,5,0,6,9,0.686,9,0.7633587786259541,1.2857142857142858,4
STU0721,Electronics,3,5.46,8,"['Machine Learning', 'Git', 'React', 'Java', 'MySQL', 'Kotlin', 'SQL', 'Figma']",5,1,0,3,0,8,7,0.546,3,1.238390092879257,0.7777777777777778,3
STU0722,Mechanical,3,8.37,6,"['Java', 'Figma', 'Kubernetes', 'Deep Learning', 'Docker', 'Power BI']",1,5,4,2,1,6,11,0.837,10,0.64034151547492,1.5714285714285714,5
STU0723,Mechanical,4,8.81,7,"['Unity', 'Power BI', 'Selenium', 'Solidity', 'AWS', 'Linux', 'Kubernetes']",6,0,0,0,1,7,6,0.881,0,0.7135575942915392,0.75,5
STU0724,Civil,4,8.45,11,"['Flutter', 'FastAPI', 'Kafka', 'MongoDB', 'Docker', 'Selenium', 'React', 'Spark', 'Embedded C', 'Django', 'Figma']",6,3,3,3,1,11,12,0.845,9,1.1640211640211642,1.0,0
STU0725,Mechanical,3,5.87,3,"['Unity', 'Power BI', 'React']",2,4,2,4,0,3,10,0.587,8,0.4366812227074236,2.5,5
STU0726,Information Science,3,6.48,11,"['Selenium', 'Unity', 'TypeScript', 'Machine Learning', 'AWS', 'Flutter', 'Java', 'Embedded C', 'Linux', 'Node.js', 'Python']",3,1,2,1,0,11,5,0.648,5,1.4705882352941175,0.4166666666666667,4
STU0727,Civil,4,5.79,8,"['JavaScript', 'MongoDB', 'Selenium', 'Linux', 'MySQL', 'Docker', 'FastAPI', 'Jira']",2,2,0,7,0,8,6,0.579,7,1.1782032400589102,0.6666666666666666,0
STU0728,Electronics,4,8.68,7,"['Jira', 'Git', 'Power BI', 'Tableau', 'Django', 'NLP', 'Postman']",2,4,1,3,1,7,10,0.868,5,0.7231404958677686,1.25,3
STU0729,Computer Science,3,7.72,8,"['Django', 'HTML', 'SQL', 'TypeScript', 'React', 'Machine Learning', 'Kotlin', 'AWS']",2,3,0,3,1,8,8,0.772,3,0.9174311926605506,0.8888888888888888,1
STU0730,Electronics,3,6.86,10,"['SQL', 'CSS', 'FastAPI', 'Machine Learning', 'Docker', 'AWS', 'Azure', 'Java', 'Flutter', 'Figma']",3,3,1,5,1,10,9,0.686,7,1.272264631043257,0.8181818181818182,3
STU0731,Civil,3,8.43,7,"['SQL', 'HTML', 'Figma', 'Node.js', 'Flutter', 'Java', 'JavaScript']",0,1,4,9,0,7,2,0.843,17,0.7423117709437964,0.25,0
STU0732,Mechanical,4,5.89,9,"['Jira', 'Kotlin', 'Git', 'Flutter', 'SQL', 'Machine Learning', 'MySQL', 'Spark', 'Kubernetes']",5,0,0,5,0,9,5,0.589,5,1.3062409288824384,0.5,5
STU0733,Electrical,3,6.65,8,"['Deep Learning', 'Unity', 'AWS', 'Swift', 'Python', 'JavaScript', 'Power BI', 'Tableau']",6,3,4,6,0,8,12,0.665,14,1.0457516339869282,1.3333333333333333,2
STU0734,Electronics,4,7.02,7,"['CSS', 'HTML', 'MongoDB', 'Docker', 'GCP', 'Power BI', 'Unity']",7,1,4,5,1,7,9,0.702,13,0.8728179551122195,1.125,3
STU0735,Civil,3,6.3,11,"['Swift', 'Figma', 'Azure', 'Solidity', 'Machine Learning', 'FastAPI', 'JavaScript', 'Git', 'Jira', 'AWS', 'GCP']",3,5,4,2,0,11,13,0.63,10,1.5068493150684932,1.0833333333333333,0
STU0736,Civil,4,5.32,4,"['Kotlin', 'Embedded C', 'Kubernetes', 'Python']",0,2,2,3,1,4,4,0.532,7,0.6329113924050632,0.8,0
STU0737,Electronics,3,9.31,10,"['FastAPI', 'MongoDB', 'Linux', 'Azure', 'TypeScript', 'Solidity', 'Java', 'Docker', 'Selenium', 'Node.js']",6,5,4,3,1,10,16,0.931,11,0.9699321047526672,1.4545454545454546,3
STU0738,Civil,4,7.17,11,"['React', 'MySQL', 'Django', 'Azure', 'Jira', 'Python', 'Java', 'Docker', 'Spark', 'Linux', 'Deep Learning']",2,4,2,4,1,11,10,0.717,8,1.346389228886169,0.8333333333333334,0
STU0739,Electronics,4,6.85,5,"['Solidity', 'GCP', 'Power BI', 'Spark', 'JavaScript']",1,5,2,3,0,5,11,0.6849999999999999,7,0.6369426751592357,1.8333333333333333,3
STU0740,Electronics,4,9.6,5,"['Figma', 'NLP', 'Deep Learning', 'Django', 'Postman']",5,2,2,7,1,5,9,0.96,11,0.4716981132075472,1.5,3
STU0741,Mechanical,3,6.72,7,"['Python', 'MySQL', 'Java', 'Docker', 'TypeScript', 'Machine Learning', 'AWS']",0,2,1,3,0,7,4,0.6719999999999999,5,0.9067357512953368,0.5,5
STU0742,Electrical,4,5.25,7,"['Kafka', 'Kubernetes', 'MySQL', 'Deep Learning', 'MongoDB', 'GCP', 'Kotlin']",4,2,4,9,0,7,8,0.525,17,1.12,1.0,2
STU0743,Computer Science,4,7.74,10,"['AWS', 'Git', 'MongoDB', 'Kotlin', 'Embedded C', 'C++', 'Postman', 'JavaScript', 'Solidity', 'FastAPI']",3,1,0,1,1,10,5,0.774,1,1.1441647597254003,0.45454545454545453,1
STU0744,Electronics,3,7.77,4,"['Node.js', 'React', 'FastAPI', 'Python']",5,3,2,2,0,4,11,0.7769999999999999,6,0.45610034207525657,2.2,3
STU0745,Electrical,4,6.56,7,"['Jira', 'Kubernetes', 'GCP', 'Spark', 'Power BI', 'Docker', 'MongoDB']",1,1,0,2,0,7,3,0.6559999999999999,2,0.9259259259259259,0.375,2
STU0746,Electronics,3,6.44,11,"['SQL', 'Linux', 'Java', 'HTML', 'MongoDB', 'C++', 'AWS', 'MySQL', 'Power BI', 'Django', 'NLP']",2,0,2,1,0,11,2,0.644,5,1.478494623655914,0.16666666666666666,3
STU0747,Mechanical,4,7.11,10,"['MySQL', 'AWS', 'Azure', 'Postman', 'NLP', 'Node.js', 'GCP', 'Jira', 'Figma', 'Tableau']",0,5,1,2,1,10,10,0.7110000000000001,4,1.2330456226880395,0.9090909090909091,5
STU0748,Information Science,4,9.39,11,"['Git', 'Machine Learning', 'Python', 'Unity', 'NLP', 'Deep Learning', 'Docker', 'Tableau', 'Django', 'AWS', 'MySQL']",2,2,0,3,1,11,6,0.9390000000000001,3,1.0587102983638113,0.5,4
STU0749,Mechanical,4,9.75,3,"['Python', 'CSS', 'Embedded C']",4,0,2,1,1,3,4,0.975,5,0.27906976744186046,1.0,5
STU0750,Mechanical,3,7.5,10,"['Power BI', 'Machine Learning', 'NLP', 'Deep Learning', 'TypeScript', 'Selenium', 'Jira', 'Linux', 'HTML', 'React']",6,2,0,3,1,10,10,0.75,3,1.1764705882352942,0.9090909090909091,5
STU0751,Mechanical,4,5.45,4,"['Git', 'Python', 'JavaScript', 'React']",4,4,1,9,0,4,12,0.545,11,0.6201550387596899,2.4,5
STU0752,Electronics,4,6.13,7,"['Flutter', 'Deep Learning', 'Solidity', 'Git', 'SQL', 'Docker', 'Jira']",2,1,2,1,0,7,4,0.613,5,0.9817671809256662,0.5,3
STU0753,Civil,4,5.48,5,"['Figma', 'SQL', 'FastAPI', 'Power BI', 'TypeScript']",2,0,1,2,0,5,2,0.548,4,0.7716049382716049,0.3333333333333333,0
STU0754,Mechanical,4,9.8,4,"['GCP', 'Unity', 'Kafka', 'C++']",2,0,0,8,0,4,2,0.9800000000000001,8,0.37037037037037035,0.4,5
STU0755,Computer Science,4,7.57,7,"['Postman', 'Jira', 'Kotlin', 'Linux', 'Machine Learning', 'Azure', 'Git']",0,4,0,0,1,7,8,0.757,0,0.8168028004667445,1.0,1
STU0756,Electronics,4,8.08,7,"['TypeScript', 'C++', 'Kotlin', 'Unity', 'AWS', 'Jira', 'Git']",3,3,4,9,1,7,9,0.808,17,0.7709251101321586,1.125,3
STU0757,Civil,3,8.02,6,"['Node.js', 'Solidity', 'Kubernetes', 'Power BI', 'CSS', 'Linux']",0,5,0,8,1,6,10,0.8019999999999999,8,0.6651884700665189,1.4285714285714286,0
STU0758,Electrical,4,6.31,6,"['Flutter', 'SQL', 'Java', 'Embedded C', 'Deep Learning', 'TypeScript']",5,3,0,6,0,6,11,0.631,6,0.8207934336525308,1.5714285714285714,2
STU0759,Information Science,4,5.02,11,"['Selenium', 'Machine Learning', 'MongoDB', 'Java', 'Postman', 'JavaScript', 'Git', 'FastAPI', 'Figma', 'Deep Learning', 'React']",7,1,4,3,0,11,9,0.502,11,1.8272425249169437,0.75,4
STU0760,Information Science,4,6.1,11,"['Docker', 'Python', 'Kotlin', 'Node.js', 'C++', 'Swift', 'Selenium', 'Linux', 'Figma', 'Kubernetes', 'Machine Learning']",4,5,2,8,0,11,14,0.61,12,1.5492957746478875,1.1666666666666667,4
STU0761,Civil,4,5.55,9,"['Azure', 'Python', 'HTML', 'Jira', 'Power BI', 'Swift', 'MongoDB', 'MySQL', 'AWS']",0,4,4,7,0,9,8,0.5549999999999999,15,1.3740458015267176,0.8,0
STU0762,Electrical,4,9.26,10,"['Tableau', 'Python', 'Flutter', 'Machine Learning', 'Kubernetes', 'Unity', 'Git', 'HTML', 'C++', 'Deep Learning']",7,4,4,0,1,10,15,0.9259999999999999,8,0.9746588693957116,1.3636363636363635,2
STU0763,Electronics,4,7.34,7,"['JavaScript', 'Solidity', 'Embedded C', 'MongoDB', 'Jira', 'Kotlin', 'Power BI']",5,5,3,4,1,7,15,0.734,10,0.8393285371702638,1.875,3
STU0764,Information Science,4,8.34,10,"['SQL', 'TypeScript', 'NLP', 'JavaScript', 'AWS', 'Kubernetes', 'Azure', 'Figma', 'CSS', 'Embedded C']",0,1,1,3,1,10,2,0.834,5,1.0706638115631693,0.18181818181818182,4
STU0765,Mechanical,4,9.51,5,"['Kafka', 'Spark', 'Git', 'Python', 'Embedded C']",7,5,4,0,1,5,17,0.951,8,0.47573739295908657,2.8333333333333335,5
STU0766,Civil,4,7.83,7,"['Django', 'Embedded C', 'Deep Learning', 'Machine Learning', 'Spark', 'Python', 'Docker']",6,0,1,7,1,7,6,0.783,9,0.7927519818799547,0.75,0
STU0767,Civil,4,6.71,6,"['Selenium', 'Figma', 'Postman', 'C++', 'SQL', 'Embedded C']",7,1,4,4,0,6,9,0.671,12,0.7782101167315175,1.2857142857142858,0
STU0768,Mechanical,4,9.53,5,"['Docker', 'Flutter', 'Embedded C', 'NLP', 'Solidity']",2,3,3,8,1,5,8,0.953,14,0.47483380816714155,1.3333333333333333,5
STU0769,Mechanical,4,8.73,5,"['Linux', 'Unity', 'Deep Learning', 'MySQL', 'Swift']",7,5,2,8,1,5,17,0.873,12,0.513874614594039,2.8333333333333335,5
STU0770,Information Science,4,8.11,11,"['Linux', 'Machine Learning', 'Java', 'NLP', 'FastAPI', 'Flutter', 'Spark', 'TypeScript', 'JavaScript', 'Node.js', 'Solidity']",7,0,1,9,1,11,7,0.8109999999999999,11,1.2074643249176729,0.5833333333333334,4
STU0771,Information Science,4,7.6,9,"['Selenium', 'AWS', 'Spark', 'MongoDB', 'MySQL', 'Tableau', 'Unity', 'Kotlin', 'Jira']",3,4,3,5,1,9,11,0.76,11,1.0465116279069768,1.1,4
STU0772,Electrical,3,8.18,4,"['Selenium', 'Kotlin', 'Machine Learning', 'Swift']",7,5,4,0,1,4,17,0.818,8,0.4357298474945534,3.4,2
STU0773,Computer Science,3,5.76,11,"['CSS', 'Java', 'Embedded C', 'Kafka', 'Figma', 'Flutter', 'HTML', 'Kubernetes', 'FastAPI', 'C++', 'AWS']",5,1,2,1,0,11,7,0.576,5,1.6272189349112427,0.5833333333333334,1
STU0774,Electrical,3,6.25,11,"['Azure', 'Java', 'Jira', 'Node.js', 'Power BI', 'Selenium', 'MongoDB', 'Linux', 'JavaScript', 'HTML', 'Unity']",6,2,2,4,0,11,10,0.625,8,1.5172413793103448,0.8333333333333334,2
STU0775,Electronics,4,6.27,11,"['Spark', 'Selenium', 'Django', 'Unity', 'Linux', 'Embedded C', 'Node.js', 'Kotlin', 'Figma', 'Jira', 'Git']",3,1,4,4,0,11,5,0.627,12,1.5130674002751032,0.4166666666666667,3
STU0776,Electrical,4,9.33,4,"['AWS', 'HTML', 'Git', 'Swift']",2,5,3,5,1,4,12,0.933,11,0.3872216844143272,2.4,2
STU0777,Electronics,4,6.95,10,"['Kotlin', 'Unity', 'Postman', 'Django', 'Azure', 'Deep Learning', 'NLP', 'GCP', 'TypeScript', 'Swift']",2,5,4,1,1,10,12,0.6950000000000001,9,1.2578616352201257,1.0909090909090908,3
STU0778,Mechanical,4,8.32,8,"['Tableau', 'HTML', 'TypeScript', 'JavaScript', 'Swift', 'Embedded C', 'CSS', 'C++']",7,0,4,8,1,8,7,0.8320000000000001,16,0.8583690987124464,0.7777777777777778,5
STU0779,Computer Science,3,9.13,5,"['NLP', 'Figma', 'Spark', 'Django', 'Azure']",6,0,0,9,1,5,6,0.913,9,0.4935834155972359,1.0,1
STU0780,Computer Science,4,7.14,5,"['Deep Learning', 'Solidity', 'Power BI', 'MySQL', 'FastAPI']",6,5,2,3,1,5,16,0.714,7,0.6142506142506142,2.6666666666666665,1
STU0781,Electronics,4,5.44,9,"['Node.js', 'NLP', 'C++', 'React', 'Deep Learning', 'Embedded C', 'Postman', 'FastAPI', 'Azure']",6,5,4,8,1,9,16,0.544,16,1.3975155279503104,1.6,3
STU0782,Civil,4,6.85,9,"['C++', 'Selenium', 'MongoDB', 'Figma', 'SQL', 'Tableau', 'Node.js', 'NLP', 'CSS']",7,0,0,5,0,9,7,0.6849999999999999,5,1.1464968152866242,0.7,0
STU0783,Electronics,4,6.42,10,"['Unity', 'Azure', 'Java', 'NLP', 'Embedded C', 'Machine Learning', 'React', 'Python', 'Power BI', 'GCP']",1,4,4,3,0,10,9,0.642,11,1.3477088948787062,0.8181818181818182,3
STU0784,Electrical,3,5.93,4,"['Git', 'CSS', 'MongoDB', 'MySQL']",2,2,2,2,0,4,6,0.593,6,0.5772005772005773,1.2,2
STU0785,Mechanical,3,8.69,5,"['CSS', 'Docker', 'React', 'Jira', 'Git']",2,3,2,7,1,5,8,0.869,11,0.5159958720330238,1.3333333333333333,5
STU0786,Civil,4,5.43,5,"['GCP', 'Jira', 'Figma', 'Spark', 'HTML']",7,1,0,1,0,5,9,0.5429999999999999,1,0.7776049766718507,1.5,0
STU0787,Mechanical,4,6.65,6,"['Jira', 'Deep Learning', 'Java', 'Django', 'React', 'CSS']",0,5,2,5,0,6,10,0.665,9,0.7843137254901961,1.4285714285714286,5
STU0788,Information Science,4,6.9,9,"['Kotlin', 'HTML', 'GCP', 'Spark', 'Unity', 'Docker', 'TypeScript', 'Kubernetes', 'FastAPI']",1,1,0,9,1,9,3,0.6900000000000001,9,1.1392405063291138,0.3,4
STU0789,Electronics,4,7.78,7,"['SQL', 'TypeScript', 'Docker', 'CSS', 'MongoDB', 'Jira', 'Linux']",5,3,3,8,1,7,11,0.778,14,0.797266514806378,1.375,3
STU0790,Electrical,3,7.65,11,"['Tableau', 'C++', 'Django', 'Flutter', 'Embedded C', 'NLP', 'Spark', 'Selenium', 'FastAPI', 'GCP', 'Docker']",0,4,3,4,0,11,8,0.765,10,1.2716763005780347,0.6666666666666666,2
STU0791,Electrical,3,6.56,5,"['MongoDB', 'Selenium', 'Git', 'Machine Learning', 'Flutter']",0,4,1,3,0,5,8,0.6559999999999999,5,0.6613756613756614,1.3333333333333333,2
STU0792,Civil,4,8.56,11,"['Java', 'AWS', 'Unity', 'Machine Learning', 'Linux', 'TypeScript', 'Spark', 'Selenium', 'Python', 'Node.js', 'FastAPI']",3,4,1,6,1,11,11,0.8560000000000001,8,1.1506276150627615,0.9166666666666666,0
STU0793,Information Science,4,5.53,6,"['Kubernetes', 'Django', 'JavaScript', 'Java', 'AWS', 'Unity']",2,2,3,1,1,6,6,0.553,7,0.9188361408882082,0.8571428571428571,4
STU0794,Civil,4,6.78,10,"['Deep Learning', 'Embedded C', 'SQL', 'Tableau', 'React', 'MySQL', 'Git', 'TypeScript', 'Kotlin', 'Kafka']",1,0,2,8,1,10,1,0.678,12,1.2853470437017995,0.09090909090909091,0
STU0795,Electrical,4,9.62,5,"['Power BI', 'Kafka', 'GCP', 'Django', 'C++']",5,4,1,7,1,5,13,0.962,9,0.4708097928436912,2.1666666666666665,2
STU0796,Civil,4,8.1,11,"['Azure', 'Node.js', 'HTML', 'Solidity', 'Power BI', 'Spark', 'Django', 'Selenium', 'JavaScript', 'FastAPI', 'NLP']",4,2,4,8,1,11,8,0.8099999999999999,16,1.208791208791209,0.6666666666666666,0
STU0797,Computer Science,3,5.28,4,"['Embedded C', 'AWS', 'Figma', 'Jira']",0,3,2,0,0,4,6,0.528,4,0.6369426751592356,1.2,1
STU0798,Mechanical,3,5.29,11,"['Django', 'Selenium', 'Node.js', 'Kafka', 'SQL', 'GCP', 'NLP', 'Jira', 'Kotlin', 'Figma', 'MySQL']",4,3,2,2,0,11,10,0.529,6,1.7488076311605723,0.8333333333333334,5
STU0799,Civil,3,9.1,5,"['Flutter', 'Tableau', 'TypeScript', 'Embedded C', 'Swift']",5,4,0,9,1,5,13,0.9099999999999999,9,0.49504950495049505,2.1666666666666665,0
STU0800,Information Science,3,7.75,9,"['React', 'Swift', 'SQL', 'NLP', 'AWS', 'Postman', 'CSS', 'MongoDB', 'Django']",6,5,0,2,1,9,16,0.775,2,1.0285714285714285,1.6,4
